id,source,source_label,notice_type,notice_type_label,code,title,employer,province,city,publish_date,deadline,description,detail_url,all_links,source_page,source_page_url,raw_text,scraped_at_utc
parsnamad-inquiry-10831828-12,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831828,استعلام ورق هادوکس به ضخامت 5 میلی 4 متر مربع,,اردبیل,,1405-04-17,,1160 استعلام ورق هادوکس به ضخامت 5 میلی 4 متر مربع 10831828 1405/04/17 اردبیل,https://www.parsnamaddata.com/tender/10831828/استعلام-ورق-هادوکس-به-ضخامت-5-میلی-4-متر-مربع,['https://www.parsnamaddata.com/tender/10831828/استعلام-ورق-هادوکس-به-ضخامت-5-میلی-4-متر-مربع'],24,https://www.parsnamaddata.com/inquiries/page/24,1160 استعلام ورق هادوکس به ضخامت 5 میلی 4 متر مربع 10831828 1405/04/17 اردبیل,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831827-13,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831827,استعلام آنژیوکت,,کردستان,,1405-04-17,,1161 استعلام آنژیوکت 10831827 1405/04/17 کردستان,https://www.parsnamaddata.com/tender/10831827/استعلام-آنژیوکت,['https://www.parsnamaddata.com/tender/10831827/استعلام-آنژیوکت'],24,https://www.parsnamaddata.com/inquiries/page/24,1161 استعلام آنژیوکت 10831827 1405/04/17 کردستان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831826-14,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831826,استعلام برنج هندی,,کردستان,,1405-04-17,,1162 استعلام برنج هندی 10831826 1405/04/17 کردستان,https://www.parsnamaddata.com/tender/10831826/استعلام-برنج-هندی,['https://www.parsnamaddata.com/tender/10831826/استعلام-برنج-هندی'],24,https://www.parsnamaddata.com/inquiries/page/24,1162 استعلام برنج هندی 10831826 1405/04/17 کردستان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831825-15,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831825,استعلام برنج هاشمی کشت دوم خالص بدون هیچ گونه ناخالصی 2000کیلو گرم,,کرمان,,1405-04-17,,1163 استعلام برنج هاشمی کشت دوم خالص بدون هیچ گونه ناخالصی 2000کیلو گرم 10831825 1405/04/17 کرمان,https://www.parsnamaddata.com/tender/10831825/استعلام-برنج-هاشمی-کشت-دوم-خالص-بدون-هیچ-گونه-ناخالصی-2000کیلو-گرم,['https://www.parsnamaddata.com/tender/10831825/استعلام-برنج-هاشمی-کشت-دوم-خالص-بدون-هیچ-گونه-ناخالصی-2000کیلو-گرم'],24,https://www.parsnamaddata.com/inquiries/page/24,1163 استعلام برنج هاشمی کشت دوم خالص بدون هیچ گونه ناخالصی 2000کیلو گرم 10831825 1405/04/17 کرمان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831823-16,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831823,استعلام خرید شیر فلکه جهت تصفیه خانه شهرک صنعتی کهنوج,,کرمان,,1405-04-17,,1164 استعلام خرید شیر فلکه جهت تصفیه خانه شهرک صنعتی کهنوج 10831823 1405/04/17 کرمان,https://www.parsnamaddata.com/tender/10831823/استعلام-خرید-شیر-فلکه-جهت-تصفیه-خانه-شهرک-صنعتی-کهنوج,['https://www.parsnamaddata.com/tender/10831823/استعلام-خرید-شیر-فلکه-جهت-تصفیه-خانه-شهرک-صنعتی-کهنوج'],24,https://www.parsnamaddata.com/inquiries/page/24,1164 استعلام خرید شیر فلکه جهت تصفیه خانه شهرک صنعتی کهنوج 10831823 1405/04/17 کرمان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831822-17,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831822,استعلام تره بار زندان رامهرمز,,خوزستان,,1405-04-17,,1165 استعلام تره بار زندان رامهرمز 10831822 1405/04/17 خوزستان,https://www.parsnamaddata.com/tender/10831822/استعلام-تره-بار-زندان-رامهرمز,['https://www.parsnamaddata.com/tender/10831822/استعلام-تره-بار-زندان-رامهرمز'],24,https://www.parsnamaddata.com/inquiries/page/24,1165 استعلام تره بار زندان رامهرمز 10831822 1405/04/17 خوزستان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831821-18,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831821,استعلام مرئی سازی و همسطح سازی دریچه منهول های فاضلاب شهر لردگان-تجدید2,,چهارمحال و بختیاری,,1405-04-17,,1166 استعلام مرئی سازی و همسطح سازی دریچه منهول های فاضلاب شهر لردگان-تجدید2 10831821 1405/04/17 چهارمحال و بختیاری,https://www.parsnamaddata.com/tender/10831821/استعلام-مرئی-سازی-و-همسطح-سازی-دریچه-منهول-های-فاضلاب-شهر-لردگان-تجدید2,"['https://www.parsnamaddata.com/tender/10831821/استعلام-مرئی-سازی-و-همسطح-سازی-دریچه-منهول-های-فاضلاب-شهر-لردگان-تجدید2', 'https://www.parsnamaddata.com/tender/10831814/استعلام-مرئی-سازی-و-همسطح-سازی-دریچه-منهول-های-فاضلاب-شهر-کیان-تجدید2']",24,https://www.parsnamaddata.com/inquiries/page/24,1166 استعلام مرئی سازی و همسطح سازی دریچه منهول های فاضلاب شهر لردگان-تجدید2 10831821 1405/04/17 چهارمحال و بختیاری,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831820-19,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831820,استعلام ورق استیل 2000×1000×5 به تعداد 1ورق,,اردبیل,,1405-04-17,,1167 استعلام ورق استیل 2000×1000×5 به تعداد 1ورق 10831820 1405/04/17 اردبیل,https://www.parsnamaddata.com/tender/10831820/استعلام-ورق-استیل-2000×1000×5-به-تعداد-1ورق,['https://www.parsnamaddata.com/tender/10831820/استعلام-ورق-استیل-2000×1000×5-به-تعداد-1ورق'],24,https://www.parsnamaddata.com/inquiries/page/24,1167 استعلام ورق استیل 2000×1000×5 به تعداد 1ورق 10831820 1405/04/17 اردبیل,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831818-20,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831818,استعلام ماهی قزل آلا سایز L11وزن تقریبی هرماهی 350تا300گرم درخواست به مقدار100کیلو گرم گوشت گوسفندی درجه یک قلوه گاه به وزن 150کیلو گرم...,,کرمان,,1405-04-17,,1168 استعلام ماهی قزل آلا سایز L11وزن تقریبی هرماهی 350تا300گرم درخواست به مقدار100کیلو گرم گوشت گوسفندی درجه یک قلوه گاه به وزن 150کیلو گرم... 10831818 1405/04/17 کرمان,https://www.parsnamaddata.com/tender/10831818/استعلام-ماهی-قزل-آلا-سایز-L11وزن-تقریبی-هرماهی-350تا300گرم-درخواست-به-مقدار100کیلو-گرم-گوشت-گوسفندی-درجه-یک-قلوه-گاه-به-وزن-150کیلو-گرم,['https://www.parsnamaddata.com/tender/10831818/استعلام-ماهی-قزل-آلا-سایز-L11وزن-تقریبی-هرماهی-350تا300گرم-درخواست-به-مقدار100کیلو-گرم-گوشت-گوسفندی-درجه-یک-قلوه-گاه-به-وزن-150کیلو-گرم'],24,https://www.parsnamaddata.com/inquiries/page/24,1168 استعلام ماهی قزل آلا سایز L11وزن تقریبی هرماهی 350تا300گرم درخواست به مقدار100کیلو گرم گوشت گوسفندی درجه یک قلوه گاه به وزن 150کیلو گرم... 10831818 1405/04/17 کرمان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831817-21,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831817,استعلام خرید نوار تیپ ساده بغل دوخت به ضخامت حداقل 175 میکرون جهت ارسال به ایستگاه داراب,,فارس,,1405-04-17,,1169 استعلام خرید نوار تیپ ساده بغل دوخت به ضخامت حداقل 175 میکرون جهت ارسال به ایستگاه داراب 10831817 1405/04/17 فارس,https://www.parsnamaddata.com/tender/10831817/استعلام-خرید-نوار-تیپ-ساده-بغل-دوخت-به-ضخامت-حداقل-175-میکرون-جهت-ارسال-به-ایستگاه-داراب,['https://www.parsnamaddata.com/tender/10831817/استعلام-خرید-نوار-تیپ-ساده-بغل-دوخت-به-ضخامت-حداقل-175-میکرون-جهت-ارسال-به-ایستگاه-داراب'],24,https://www.parsnamaddata.com/inquiries/page/24,1169 استعلام خرید نوار تیپ ساده بغل دوخت به ضخامت حداقل 175 میکرون جهت ارسال به ایستگاه داراب 10831817 1405/04/17 فارس,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831816-22,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831816,استعلام زنده گیری و جمع آوری سگ های ولگرد و تحویل به کمپ با نامه کمپ,,کرمان,,1405-04-17,,1170 استعلام زنده گیری و جمع آوری سگ های ولگرد و تحویل به کمپ با نامه کمپ 10831816 1405/04/17 کرمان,https://www.parsnamaddata.com/tender/10831816/استعلام-زنده-گیری-و-جمع-آوری-سگ-های-ولگرد-و-تحویل-به-کمپ-با-نامه-کمپ,['https://www.parsnamaddata.com/tender/10831816/استعلام-زنده-گیری-و-جمع-آوری-سگ-های-ولگرد-و-تحویل-به-کمپ-با-نامه-کمپ'],24,https://www.parsnamaddata.com/inquiries/page/24,1170 استعلام زنده گیری و جمع آوری سگ های ولگرد و تحویل به کمپ با نامه کمپ 10831816 1405/04/17 کرمان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831813-24,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831813,استعلام کاغذ A4تعداد200بسته و گراماژ80گرم باشدبا برند COPY MAXموردتایید میباشد از ایران کد مشابه استفاده شده است,,خراسان شمالی,,1405-04-17,,1172 استعلام کاغذ A4تعداد200بسته و گراماژ80گرم باشدبا برند COPY MAXموردتایید میباشد از ایران کد مشابه استفاده شده است 10831813 1405/04/17 خراسان شمالی,https://www.parsnamaddata.com/tender/10831813/استعلام-کاغذ-A4تعداد200بسته-و-گراماژ80گرم-باشدبا-برند-COPY-MAXموردتایید-میباشد-از-ایران-کد-مشابه-استفاده-شده-است,['https://www.parsnamaddata.com/tender/10831813/استعلام-کاغذ-A4تعداد200بسته-و-گراماژ80گرم-باشدبا-برند-COPY-MAXموردتایید-میباشد-از-ایران-کد-مشابه-استفاده-شده-است'],24,https://www.parsnamaddata.com/inquiries/page/24,1172 استعلام کاغذ A4تعداد200بسته و گراماژ80گرم باشدبا برند COPY MAXموردتایید میباشد از ایران کد مشابه استفاده شده است 10831813 1405/04/17 خراسان شمالی,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831812-25,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831812,استعلام تهیه و نصب دوربین مداربسته اطراف سالن ورزشی مطابق لیست پیوستی,,کرمان,,1405-04-17,,1173 استعلام تهیه و نصب دوربین مداربسته اطراف سالن ورزشی مطابق لیست پیوستی 10831812 1405/04/17 کرمان,https://www.parsnamaddata.com/tender/10831812/استعلام-تهیه-و-نصب-دوربین-مداربسته-اطراف-سالن-ورزشی-مطابق-لیست-پیوستی,['https://www.parsnamaddata.com/tender/10831812/استعلام-تهیه-و-نصب-دوربین-مداربسته-اطراف-سالن-ورزشی-مطابق-لیست-پیوستی'],24,https://www.parsnamaddata.com/inquiries/page/24,1173 استعلام تهیه و نصب دوربین مداربسته اطراف سالن ورزشی مطابق لیست پیوستی 10831812 1405/04/17 کرمان,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831811-26,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831811,استعلام اجرای شبکه فاضلاب شهر سودجان( کوچه های منتهی به خیابان زاینده رود),,چهارمحال و بختیاری,,1405-04-17,,1174 استعلام اجرای شبکه فاضلاب شهر سودجان( کوچه های منتهی به خیابان زاینده رود) 10831811 1405/04/17 چهارمحال و بختیاری,https://www.parsnamaddata.com/tender/10831811/استعلام-اجرای-شبکه-فاضلاب-شهر-سودجان-کوچه-های-منتهی-به-خیابان-زاینده-رود,['https://www.parsnamaddata.com/tender/10831811/استعلام-اجرای-شبکه-فاضلاب-شهر-سودجان-کوچه-های-منتهی-به-خیابان-زاینده-رود'],24,https://www.parsnamaddata.com/inquiries/page/24,1174 استعلام اجرای شبکه فاضلاب شهر سودجان( کوچه های منتهی به خیابان زاینده رود) 10831811 1405/04/17 چهارمحال و بختیاری,2026-07-09T10:16:24+00:00
parsnamad-inquiry-10831809-27,parsnamad,پارس‌نماد داده,inquiry,استعلام,10831809,استعلام خرید مصرفی ازمایشگاهی طبق فایل پیوست ارسال پیش فاکتور الزامی است پرداخت بعد از تامین اعتبار,,خراسان شمالی,,1405-04-17,,1175 استعلام خرید مصرفی ازمایشگاهی طبق فایل پیوست ارسال پیش فاکتور الزامی است پرداخت بعد از تامین اعتبار 10831809 1405/04/17 خراسان شمالی,https://www.parsnamaddata.com/tender/10831809/استعلام-خرید-مصرفی-ازمایشگاهی-طبق-فایل-پیوست-ارسال-پیش-فاکتور-الزامی-است-پرداخت-بعد-از-تامین-اعتبار,['https://www.parsnamaddata.com/tender/10831809/استعلام-خرید-مصرفی-ازمایشگاهی-طبق-فایل-پیوست-ارسال-پیش-فاکتور-الزامی-است-پرداخت-بعد-از-تامین-اعتبار'],24,https://www.parsnamaddata.com/inquiries/page/24,1175 استعلام خرید مصرفی ازمایشگاهی طبق فایل پیوست ارسال پیش فاکتور الزامی است پرداخت بعد از تامین اعتبار 10831809 1405/04/17 خراسان شمالی,2026-07-09T10:16:24+00:00
